time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
2460.0,4076.587187612366,-50394.3619807757,-28994.581916576866,1.1087520649769058,0.1670858435245427,2.5427698390240856
2490.0,4109.843117447074,-50389.299008884715,-28918.2628897002,1.108504818494196,0.1701329399102065,2.5445209634860353
2520.0,4143.09159991349,-50384.144525926895,-28841.89133531572,1.1082550472212402,0.17318600892121763,2.5462710718445427
2550.0,4176.33255913206,-50378.8983524984,-28765.467284062157,1.1080027417173464,0.17624506315843916,2.548020152987666
2580.0,4209.565918938865,-50373.560308816996,-28688.990766913917,1.1077478925049398,0.17931011524159488,2.5497681957372342
2610.0,4242.79160288561,-50368.130214721336,-28612.461815180923,1.1074904900694231,0.1823811778092593,2.5515151888485272
2640.0,4276.009534238246,-50362.607889670486,-28535.880460510278,1.1072305248590382,0.18545826351876918,2.553261121009918
2670.0,4309.219635974157,-50356.99315274359,-28459.246734893055,1.1069679872847529,0.18854138504593515,2.5550059808424006
2700.0,4342.421830784104,-50351.28582263882,-28382.56067065883,1.1067028677200983,0.1916305550852407,2.556749756899379
2730.0,4375.6160410684615,-50345.48571767323,-28305.822300483484,1.1064351565010506,0.19472578634949966,2.558492437666175
2760.0,4408.802188937205,-50339.59265578213,-28229.031657389998,1.1061648439258915,0.19782709156981698,2.560234011559676
2790.0,4441.980196209077,-50333.60645451837,-28152.188774748094,1.1058919202550712,0.20093448349556414,2.5619744669280156
2820.0,4475.149984409459,-50327.52693105196,-28075.29368627957,1.105616375711077,0.2040479748941431,2.5637137920501205
2850.0,4508.3114747703985,-50321.353902169445,-27998.346426057982,1.1053382004782877,0.20716757855097745,2.565451975135387
2880.0,4541.46458822817,-50315.087184273434,-27921.347028512508,1.1050573847028524,0.21029330726932094,2.5671890043232577
2910.0,4574.6092454236,-50308.72659338196,-27844.295528428123,1.1047739184925343,0.21342517387022658,2.5689248676828815
2940.0,4607.745366699187,-50302.27194512819,-27767.191960950557,1.104487791916598,0.2165631911923133,2.5706595532126646
2970.0,4640.872872099892,-50295.72305475946,-27690.036361584258,1.1041989950056452,0.21970737209181415,2.5723930488399747
3000.0,4673.991681369935,-50289.07973713726,-27612.828766199753,1.1039075177515045,0.22285772944224952,2.5741253424206345
3030.0,4707.101713953791,-50282.341806736265,-27535.569211030226,1.1036133501070688,0.22601427613452815,2.5758564217386604
3060.0,4740.202888992912,-50275.50907764414,-27458.2577326781,1.1033164819861785,0.22917702507663906,2.577586274505763
3090.0,4773.295125325903,-50268.58136356097,-27380.89436811583,1.1030169032634711,0.23234598919359575,2.579314888360986
3120.0,4806.378341487408,-50261.55847779843,-27303.47915468589,1.1027146037742437,0.23552118142738007,2.5810422508703588
3150.0,4839.452455705592,-50254.44023327984,-27226.01213010728,1.1024095733143242,0.23870261473665014,2.5827683495263973
3180.0,4872.517385902575,-50247.2264425392,-27148.49333247369,1.1021018016399218,0.2418903020967671,2.584493171747799
3210.0,4905.573049692143,-50239.916917720824,-27070.922800258384,1.1017912784674961,0.2450842564995536,2.5862167048789755
3240.0,4938.619364379281,-50232.51147057897,-26993.300572314427,1.1014779934736085,0.24828449095323948,2.5879389361896927
